ProteinDisplayName,StructureSegmentationFileId,StructureSegmentationAlgorithmVersion,WorkflowId,NucleusSegmentationFilename,NucMembSegmentationAlgorithm,StructureContourFilename,CellIndex,NucleusSegmentationFileId,Gene,MembraneContourFilename,WellId,NucleusContourFileId,StructureShortName,NucMembSegmentationAlgorithmVersion,WellName,MembraneContourFileId,Workflow,ColonyPosition,MembraneSegmentationFilename,CellId,ChannelIndexStructure,Passage,NucleusContourReadPath,InstrumentId,Protein,PixelScaleZ,Objective,StructureSegmentationAlgorithm,PixelScaleX,PixelScaleY,CellLine,NucleusContourFilename,MembraneSegmentationReadPath,Row,CellPopulationId,StructureId,MembraneSegmentationFileId,MembraneContourReadPath,StructureSegmentationReadPath,NucleusSegmentationReadPath,CellLineId,StructureContourReadPath,ChannelIndexDNA,SourceFilename,FOVId,StructureContourFileId,RunId,Structure,Clone,Col,StructureDisplayName,DataSetId,SourceFileId,StructureSegmentationFilename,ChannelIndexMembrane,ChannelIndexBrightfield,PlateId,StructEducationName,SourceReadPath,StructureId/Name,CellLineId/Name,ProteinId/Name
Tight junction ZO-1,f829985be8f144919889774cb23519eb,64.0,4,3500001328_100X_20170926_4-Scene-08-P32-F04.czi_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,3500001328_100X_20170926_4-Scene-08-P32-F04_structImageScaleContourXY.tiff,2,7c80cadabbe54da99c055a37306c18b1,TJP1,3500001328_100X_20170926_4-Scene-08-P32-F04_cellImageScaleContourXY.tiff,57472,eb595adcf13c4872aab575f72cbdb81e,Tight junctions,1.3.0,F4,fc1a4cb7f0874233a2e259bb5d8bf941,Pipeline 4.1,center,3500001328_100X_20170926_4-Scene-08-P32-F04.czi_cellWholeIndexImageScale.tiff,52499,3,28,/allen/programs/allencell/data/proj0/81e/bdb/72c/75f/ab5/72a/c48/f13/adc/595/eb/3500001328_100X_20170926_4-Scene-08-P32-F04_nucImageScaleContourXY.tiff,5,Tight junction protein ZO-1,0.29,100.0,Python TJP1 structure segmentation,0.10833333333333332,0.10833333333333332,AICS-23,3500001328_100X_20170926_4-Scene-08-P32-F04_nucImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/e56/f48/e5c/a79/455/468/94b/16e/756/4ed/4e/3500001328_100X_20170926_4-Scene-08-P32-F04.czi_cellWholeIndexImageScale.tiff,5,3534,9,4e4ed75616e94b468455a79e5cf48e56,/allen/programs/allencell/data/proj0/941/8bf/b5d/59b/2e2/33a/742/f08/cb7/1a4/fc/3500001328_100X_20170926_4-Scene-08-P32-F04_cellImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/e83/7e2/c6e/15f/007/a2b/f48/283/993/3ea/9d/3500001328_100X_20170926_4-Scene-08-P32-F04_structImageScaleSegment.tiff,/allen/programs/allencell/data/proj0/8b1/6c1/730/5a3/c05/a99/54d/bbe/ada/80c/7c/3500001328_100X_20170926_4-Scene-08-P32-F04.czi_nucWholeIndexImageScale.tiff,27,/allen/programs/allencell/data/proj0/81c/a3f/95a/e8c/0ec/aba/c47/397/e63/762/31/3500001328_100X_20170926_4-Scene-08-P32-F04_struct_contour.tiff,5,3500001328_100X_20170926_4-Scene-08-P32-F04.ome.tiff,6510,5a563abc074a4da681da86baa4650360,,Tight junctions,20,3,Tight junctions,16,06c141df9aaf42e597702b29ff3ae7f2,3500001328_100X_20170926_4-Scene-08-P32-F04_struct_segmentation.tiff,1,6,3500001328,,/allen/programs/allencell/data/proj0/7f2/3ae/9ff/2b2/770/e59/f42/9aa/1df/c14/06/3500001328_100X_20170926_4-Scene-08-P32-F04.ome.tiff,Tight junctions,AICS-23,Tight junction protein ZO-1
Tight junction ZO-1,f3130af92c3f48178822878bc2f74f70,64.0,4,3500001354_100X_20171002_4-Scene-6-P24-E06.czi_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,3500001354_100X_20171002_4-Scene-6-P24-E06_structImageScaleContourXY.tiff,7,2aa165400a794b9cad6386dbd40ba15b,TJP1,3500001354_100X_20171002_4-Scene-6-P24-E06_cellImageScaleContourXY.tiff,58134,bc4aad8542874109971ff3f8bccc148a,Tight junctions,1.3.0,E6,2369445ed26543a2b521118562a3cfac,Pipeline 4.1,center,3500001354_100X_20171002_4-Scene-6-P24-E06.czi_cellWholeIndexImageScale.tiff,49022,3,30,/allen/programs/allencell/data/proj0/48a/cc1/8bc/f3f/71f/099/741/428/d85/4aa/bc/3500001354_100X_20171002_4-Scene-6-P24-E06_nucImageScaleContourXY.tiff,5,Tight junction protein ZO-1,0.29,100.0,Python TJP1 structure segmentation,0.10833333333333332,0.10833333333333332,AICS-23,3500001354_100X_20171002_4-Scene-6-P24-E06_nucImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/360/58a/386/033/bab/7ea/f49/bcd/c38/5d6/ea/3500001354_100X_20171002_4-Scene-6-P24-E06.czi_cellWholeIndexImageScale.tiff,4,5329,9,ea5d6c38bcdf497eabab03338658a360,/allen/programs/allencell/data/proj0/fac/a3c/562/118/521/a2b/543/d26/45e/694/23/3500001354_100X_20171002_4-Scene-6-P24-E06_cellImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/f70/f74/bc2/878/822/178/f48/2c3/af9/130/f3/3500001354_100X_20171002_4-Scene-6-P24-E06_struct_segmentation.tiff,/allen/programs/allencell/data/proj0/15b/0ba/bd4/86d/d63/9ca/94b/0a7/540/a16/2a/3500001354_100X_20171002_4-Scene-6-P24-E06.czi_nucWholeIndexImageScale.tiff,27,/allen/programs/allencell/data/proj0/ba1/d51/c3f/356/6f8/6cb/542/f52/de9/e30/b6/3500001354_100X_20171002_4-Scene-6-P24-E06_struct_contour.tiff,5,3500001354_100X_20171002_4-Scene-6-P24-E06.ome.tiff,6759,b6e30de9f525426cb6f8356c3fd51ba1,,Tight junctions,20,5,Tight junctions,16,67a65e9bde2f486a8970bb38fc6f2afe,3500001354_100X_20171002_4-Scene-6-P24-E06_struct_segmentation.tiff,1,6,3500001354,,/allen/programs/allencell/data/proj0/afe/6f2/8fc/bb3/970/6a8/f48/de2/e9b/a65/67/3500001354_100X_20171002_4-Scene-6-P24-E06.ome.tiff,Tight junctions,AICS-23,Tight junction protein ZO-1
Tight junction ZO-1,93adcb4e1cc54216940adcdb06a6cdca,64.0,4,3500001359_100X_20171002_2-Scene-01-P8-E04.czi_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,3500001359_100X_20171002_2-Scene-01-P8-E04_structImageScaleContourXY.tiff,1,88272b38c6514597ba144cf48550c5c0,TJP1,3500001359_100X_20171002_2-Scene-01-P8-E04_cellImageScaleContourXY.tiff,58420,2b5c83aa445b4e32aff04c533387d60a,Tight junctions,1.3.0,E4,ec96fc3de04443f0b0a0dee56e1f5659,Pipeline 4.1,center,3500001359_100X_20171002_2-Scene-01-P8-E04.czi_cellWholeIndexImageScale.tiff,52654,3,30,/allen/programs/allencell/data/proj0/60a/87d/333/4c5/ff0/32a/b4e/445/3aa/5c8/2b/3500001359_100X_20171002_2-Scene-01-P8-E04_nucImageScaleContourXY.tiff,5,Tight junction protein ZO-1,0.29,100.0,Python TJP1 structure segmentation,0.10833333333333332,0.10833333333333332,AICS-23,3500001359_100X_20171002_2-Scene-01-P8-E04_nucImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/ad8/f4b/72f/840/d2e/14a/d49/f4c/5b8/398/4b/3500001359_100X_20171002_2-Scene-01-P8-E04.czi_cellWholeIndexImageScale.tiff,4,5329,9,4b3985b8f4cd4914ad2e84072ff4bad8,/allen/programs/allencell/data/proj0/659/1f5/56e/dee/0a0/f0b/443/e04/c3d/96f/ec/3500001359_100X_20171002_2-Scene-01-P8-E04_cellImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/f50/646/342/bbd/d79/e8a/547/f41/4d0/3e4/0f/3500001359_100X_20171002_2-Scene-01-P8-E04_structImageScaleSegment.tiff,/allen/programs/allencell/data/proj0/5c0/50c/485/4cf/a14/97b/145/c65/b38/272/88/3500001359_100X_20171002_2-Scene-01-P8-E04.czi_nucWholeIndexImageScale.tiff,27,/allen/programs/allencell/data/proj0/f31/6ad/57b/31e/974/a8a/640/cf3/dfe/925/b1/3500001359_100X_20171002_2-Scene-01-P8-E04_structImageScaleContourXY.tiff,5,3500001359_100X_20171002_2-Scene-01-P8-E04.ome.tiff,6953,e6ce5793d1634e2180ca35df79eff518,,Tight junctions,20,3,Tight junctions,16,5b41f21d5ea9450e90384da5fed38198,3500001359_100X_20171002_2-Scene-01-P8-E04_struct_segmentation.tiff,1,6,3500001359,,/allen/programs/allencell/data/proj0/198/d38/5fe/4da/038/0e9/945/5ea/21d/41f/5b/3500001359_100X_20171002_2-Scene-01-P8-E04.ome.tiff,Tight junctions,AICS-23,Tight junction protein ZO-1
Tight junction ZO-1,f0f72ff4b5ef427ba2304ef9711dc3d0,64.0,4,3500001411_10X_20171016_1-Scene-09-P27-F04.czi_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,3500001411_10X_20171016_1-Scene-09-P27-F04_structImageScaleContourXY.tiff,8,c209e68da8db4b53bcb100a1f55ce750,TJP1,3500001411_10X_20171016_1-Scene-09-P27-F04_cellImageScaleContourXY.tiff,60544,fc4069f74ecb40c5a595a28d2044a3a8,Tight junctions,1.3.0,F4,43146a62852c4d5ebbd4462776da6051,Pipeline 4.1,center,3500001411_10X_20171016_1-Scene-09-P27-F04.czi_cellWholeIndexImageScale.tiff,50029,3,34,/allen/programs/allencell/data/proj0/3a8/44a/d20/a28/595/c5a/b40/4ec/9f7/406/fc/3500001411_10X_20171016_1-Scene-09-P27-F04_nucImageScaleContourXY.tiff,6,Tight junction protein ZO-1,0.29,100.0,Python TJP1 structure segmentation,0.10833333333333332,0.10833333333333332,AICS-23,3500001411_10X_20171016_1-Scene-09-P27-F04_nucImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/aba/efd/62b/554/cb9/5aa/d47/1a9/5c9/b90/4a/3500001411_10X_20171016_1-Scene-09-P27-F04.czi_cellWholeIndexImageScale.tiff,5,5342,9,4ab905c91a9d475aacb955462befdaba,/allen/programs/allencell/data/proj0/051/da6/776/462/bd4/5eb/c4d/852/a62/146/43/3500001411_10X_20171016_1-Scene-09-P27-F04_cellImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/5ea/d2e/93d/6de/eea/8ab/14a/29b/bf3/964/0b/3500001411_10X_20171016_1-Scene-09-P27-F04_structImageScaleSegment.tiff,/allen/programs/allencell/data/proj0/750/5ce/1f5/00a/cb1/53b/b4b/a8d/68d/09e/c2/3500001411_10X_20171016_1-Scene-09-P27-F04.czi_nucWholeIndexImageScale.tiff,27,/allen/programs/allencell/data/proj0/95d/eee/3eb/eb8/b2d/b7a/c41/5d0/4da/0e2/cc/3500001411_10X_20171016_1-Scene-09-P27-F04_structImageScaleContourXY.tiff,5,3500001411_10X_20171016_1-Scene-09-P27-F04.ome.tiff,7463,cc0e24da5d0c41b7ab2deb83ebeee95d,,Tight junctions,20,3,Tight junctions,16,1b494a5f419848bfbf78e15523b81fff,3500001411_10X_20171016_1-Scene-09-P27-F04_struct_segmentation.tiff,1,6,3500001411,,/allen/programs/allencell/data/proj0/fff/b81/523/e15/f78/bfb/848/419/a5f/494/1b/3500001411_10X_20171016_1-Scene-09-P27-F04.ome.tiff,Tight junctions,AICS-23,Tight junction protein ZO-1
Tight junction ZO-1,3bb1009f796a4fb7a5eec625475f999b,64.0,4,3500001328_100X_20170926_3-Scene-4-P20-E07.czi_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,3500001328_100X_20170926_3-Scene-4-P20-E07_structImageScaleContourXY.tiff,13,febcac7a3bf44307a6de7a69f43a0b3a,TJP1,3500001328_100X_20170926_3-Scene-4-P20-E07_cellImageScaleContourXY.tiff,57463,c330b060b8b84b8992dcf71ade8b94b8,Tight junctions,1.3.0,E7,d9a5accd18154ddba614164b1c2dbd00,Pipeline 4.1,center,3500001328_100X_20170926_3-Scene-4-P20-E07.czi_cellWholeIndexImageScale.tiff,52426,3,28,/allen/programs/allencell/data/proj0/4b8/8b9/ade/f71/2dc/899/84b/b8b/060/30b/c3/3500001328_100X_20170926_3-Scene-4-P20-E07_nucImageScaleContourXY.tiff,5,Tight junction protein ZO-1,0.29,100.0,Python TJP1 structure segmentation,0.10833333333333332,0.10833333333333332,AICS-23,3500001328_100X_20170926_3-Scene-4-P20-E07_nucImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/9dd/a62/b7e/6dc/347/a2b/34d/df7/0c4/2e7/79/3500001328_100X_20170926_3-Scene-4-P20-E07.czi_cellWholeIndexImageScale.tiff,4,3534,9,792e70c4df734da2b3476dcb7ea629dd,/allen/programs/allencell/data/proj0/d00/2db/b1c/164/614/dba/54d/181/ccd/a5a/d9/3500001328_100X_20170926_3-Scene-4-P20-E07_cellImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/99b/5f9/547/c62/5ee/b7a/a4f/796/09f/b10/3b/3500001328_100X_20170926_3-Scene-4-P20-E07_structImageScaleSegment.tiff,/allen/programs/allencell/data/proj0/b3a/3a0/9f4/7a6/6de/07a/443/3bf/c7a/bca/fe/3500001328_100X_20170926_3-Scene-4-P20-E07.czi_nucWholeIndexImageScale.tiff,27,/allen/programs/allencell/data/proj0/ca3/8ed/c01/790/03f/f6b/747/e30/6e8/438/0f/3500001328_100X_20170926_3-Scene-4-P20-E07_struct_contour.tiff,5,3500001328_100X_20170926_3-Scene-4-P20-E07.ome.tiff,6542,17c989243f2c423bb354ee8f789344f5,,Tight junctions,20,6,Tight junctions,16,6cb13ca00ff24817a97b8a9f77634e10,3500001328_100X_20170926_3-Scene-4-P20-E07_struct_segmentation.tiff,1,6,3500001328,,/allen/programs/allencell/data/proj0/e10/634/f77/8a9/97b/17a/248/0ff/ca0/b13/6c/3500001328_100X_20170926_3-Scene-4-P20-E07.ome.tiff,Tight junctions,AICS-23,Tight junction protein ZO-1
Tight junction ZO-1,e457f1624bbc446b89bc45d8d52cb95d,64.0,4,3500001327_100X_20170926_1-Scene-6-P6-E04.czi_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,3500001327_100X_20170926_1-Scene-6-P6-E04_structImageScaleContourXY.tiff,5,908dd911177e4fa1a92f750753392e90,TJP1,3500001327_100X_20170926_1-Scene-6-P6-E04_cellImageScaleContourXY.tiff,57364,6474389985264635b2515d39f3a990e3,Tight junctions,1.3.0,E4,0bc14ccb9c34427aaede2055866aced3,Pipeline 4.1,center,3500001327_100X_20170926_1-Scene-6-P6-E04.czi_cellWholeIndexImageScale.tiff,50922,3,28,/allen/programs/allencell/data/proj0/0e3/a99/9f3/5d3/251/35b/646/852/899/743/64/3500001327_100X_20170926_1-Scene-6-P6-E04_nucImageScaleContourXY.tiff,4,Tight junction protein ZO-1,0.29,100.0,Python TJP1 structure segmentation,0.10833333333333332,0.10833333333333332,AICS-23,3500001327_100X_20170926_1-Scene-6-P6-E04_nucImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/3a6/398/fa3/2e2/935/a8b/048/225/1bb/c4e/4d/3500001327_100X_20170926_1-Scene-6-P6-E04.czi_cellWholeIndexImageScale.tiff,4,3534,9,4dc4e1bb225048a8b9352e2fa33983a6,/allen/programs/allencell/data/proj0/ed3/6ac/586/205/ede/7aa/442/9c3/ccb/c14/0b/3500001327_100X_20170926_1-Scene-6-P6-E04_cellImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/95d/2cb/8d5/45d/9bc/6b8/c44/4bb/162/57f/e4/3500001327_100X_20170926_1-Scene-6-P6-E04_struct_segmentation.tiff,/allen/programs/allencell/data/proj0/e90/392/753/750/92f/a1a/e4f/177/911/8dd/90/3500001327_100X_20170926_1-Scene-6-P6-E04.czi_nucWholeIndexImageScale.tiff,27,/allen/programs/allencell/data/proj0/9fa/133/aea/7ef/8a4/d88/a44/04d/de0/86c/f3/3500001327_100X_20170926_1-Scene-6-P6-E04_structImageScaleContourXY.tiff,5,3500001327_100X_20170926_1-Scene-6-P6-E04.ome.tiff,6442,f386cde004da44d888a47efaea1339fa,,Tight junctions,20,3,Tight junctions,16,70a4e981bf9b4d0ca895bc29bdded41d,3500001327_100X_20170926_1-Scene-6-P6-E04_struct_segmentation.tiff,1,6,3500001327,,/allen/programs/allencell/data/proj0/41d/ded/9bd/bc2/895/0ca/b4d/bf9/981/a4e/70/3500001327_100X_20170926_1-Scene-6-P6-E04.ome.tiff,Tight junctions,AICS-23,Tight junction protein ZO-1
Non-muscle myosin heavy chain IIB,cbde4912bc784d74a82909579dfe17e4,69.0,4,3500001336_100X_20170925_2-Scene-03-P17-E05_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation with mitosis correction,3500001336_100X_20170925_2-Scene-03-P17-E05_structImageScaleContourXY.tiff,13,67c2657a8b3e4b56a93c9cdbea0d6fd4,MYH10,3500001336_100X_20170925_2-Scene-03-P17-E05_cellSegImageScaleContourXY.tiff,55925,8eaf4efda9f64b5bbf08bd3442c67a07,Actomyosin bundles,1.4.0,E5,65fbfc55f97f4c259de72aa5ca75516d,Pipeline 4.1,center,3500001336_100X_20170925_2-Scene-03-P17-E05.czi_cellWholeIndexImageScale.tiff,150595,3,30,/allen/programs/allencell/data/proj0/a07/c67/442/bd3/f08/5bb/64b/a9f/efd/af4/8e/3500001336_100X_20170925_2-Scene-03-P17-E05_nucImageScaleContourXY.tiff,5,Non-muscle myosin heavy chain IIB,0.29,100.0,Python MYH10 structure segmentation,0.10833333333333332,0.10833333333333332,AICS-24,3500001336_100X_20170925_2-Scene-03-P17-E05_nucSegImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/7c0/58d/1a6/ec0/9f2/1e8/24b/507/aa4/659/2f/3500001336_100X_20170925_2-Scene-03-P17-E05_cellWholeIndexImageScale.tiff,4,5322,10,688fb27f93cf4372aabac426e3b803f8,/allen/programs/allencell/data/proj0/37b/bca/cef/ec9/f22/b09/849/c92/3cc/041/2f/3500001336_100X_20170925_2-Scene-03-P17-E05_cellImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/7e4/fe1/79d/095/829/74a/84d/bc7/912/de4/cb/3500001336_100X_20170925_2-Scene-03-P17-E05_structImageScaleSegment.tiff,/allen/programs/allencell/data/proj0/fd4/0d6/bea/9cd/93c/56a/e4b/8b3/57a/c26/67/3500001336_100X_20170925_2-Scene-03-P17-E05.czi_nucWholeIndexImageScale.tiff,28,/allen/programs/allencell/data/proj0/9a2/271/757/ac6/30f/df8/849/78e/c82/6aa/8d/3500001336_100X_20170925_2-Scene-03-P17-E05_struct_contour.tiff,5,3500001336_100X_20170925_2-Scene-03-P17-E05.ome.tiff,6602,b0561b73473443ecb5f68bbbe13d643a,,Actomyosin bundles,80,4,Actomyosin bundles,43,ac16fad33d104d2ebc11c260a558d790,3500001336_100X_20170925_2-Scene-03-P17-E05_struct_segmentation.tiff,1,6,3500001336,,/allen/programs/allencell/data/proj0/790/58d/0a5/c26/c11/2eb/04d/3d1/ad3/16f/ac/3500001336_100X_20170925_2-Scene-03-P17-E05.ome.tiff,Actomyosin bundles,AICS-24,Non-muscle myosin heavy chain IIB
Non-muscle myosin heavy chain IIB,89ddbdcb20ea4fb5bc24f2f9bfed2b48,69.0,4,3500001395_100X_20171010_2r-Scene-11-P56-F07.czi_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,3500001395_100X_20171010_2r-Scene-11-P56-F07_structImageScaleContourXY.tiff,3,74d156e4c1264a20bc12a357d9d76485,MYH10,3500001395_100X_20171010_2r-Scene-11-P56-F07_cellImageScaleContourXY.tiff,63619,580167c7790e41069ba87961d3190eb6,Actomyosin bundles,1.3.0,F7,304b9f1dcc144837aea89e363759a292,Pipeline 4.1,ridge,3500001395_100X_20171010_2r-Scene-11-P56-F07.czi_cellWholeIndexImageScale.tiff,46821,3,34,/allen/programs/allencell/data/proj0/eb6/190/1d3/796/ba8/069/e41/790/7c7/016/58/3500001395_100X_20171010_2r-Scene-11-P56-F07_nucImageScaleContourXY.tiff,6,Non-muscle myosin heavy chain IIB,0.29,100.0,Python MYH10 structure segmentation,0.10833333333333332,0.10833333333333332,AICS-24,3500001395_100X_20171010_2r-Scene-11-P56-F07_nucImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/71f/81b/f22/0cc/686/4d9/b4f/66c/787/5f7/eb/3500001395_100X_20171010_2r-Scene-11-P56-F07.czi_cellWholeIndexImageScale.tiff,5,5336,10,eb5f778766cb4f4d96860ccf2281b71f,/allen/programs/allencell/data/proj0/292/59a/637/9e3/ea8/37a/448/cc1/f1d/4b9/30/3500001395_100X_20171010_2r-Scene-11-P56-F07_cellImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/c2c/0ee/c70/06a/aab/ef8/b43/caa/397/6d6/53/3500001395_100X_20171010_2r-Scene-11-P56-F07_structImageScaleSegment.tiff,/allen/programs/allencell/data/proj0/485/d76/7d9/a35/c12/20b/64a/c12/6e4/d15/74/3500001395_100X_20171010_2r-Scene-11-P56-F07.czi_nucWholeIndexImageScale.tiff,28,/allen/programs/allencell/data/proj0/db4/be6/86a/76a/bda/86b/a44/624/503/4ae/9a/3500001395_100X_20171010_2r-Scene-11-P56-F07_structImageScaleContourXY.tiff,5,3500001395_100X_20171010_2r-Scene-11-P56-F07.ome.tiff,7419,9a4ae503624a4486bbda76a86abe6db4,,Actomyosin bundles,80,6,Actomyosin bundles,43,01e8045e17114a9a9436633ff94627b8,3500001395_100X_20171010_2r-Scene-11-P56-F07_struct_segmentation.tiff,1,6,3500001395,,/allen/programs/allencell/data/proj0/7b8/462/ff9/633/436/9a9/14a/171/45e/e80/01/3500001395_100X_20171010_2r-Scene-11-P56-F07.ome.tiff,Actomyosin bundles,AICS-24,Non-muscle myosin heavy chain IIB
Non-muscle myosin heavy chain IIB,5e48caacc34c433f8239a584acb025ef,69.0,4,3500001449_100X_20171023_2r-Scene-09-P26-E08.czi_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,3500001449_100X_20171023_2r-Scene-09-P26-E08_structImageScaleContourXY.tiff,2,69b2856469d146fcb66783333a14bea1,MYH10,3500001449_100X_20171023_2r-Scene-09-P26-E08_cellImageScaleContourXY.tiff,64760,e8390c2d32e548eda29febaf3d97a2d7,Actomyosin bundles,1.3.0,E8,20d70ce2ea7e49e7bc9226271ecae3c9,Pipeline 4.1,ridge,3500001449_100X_20171023_2r-Scene-09-P26-E08.czi_cellWholeIndexImageScale.tiff,44956,3,39,/allen/programs/allencell/data/proj0/2d7/97a/f3d/eba/29f/eda/548/32e/c2d/390/e8/3500001449_100X_20171023_2r-Scene-09-P26-E08_nucImageScaleContourXY.tiff,6,Non-muscle myosin heavy chain IIB,0.29,100.0,Python MYH10 structure segmentation,0.10833333333333332,0.10833333333333332,AICS-24,3500001449_100X_20171023_2r-Scene-09-P26-E08_nucImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/3f3/223/311/104/ee2/708/84b/5d1/4e9/df3/f7/3500001449_100X_20171023_2r-Scene-09-P26-E08.czi_cellWholeIndexImageScale.tiff,4,5350,10,f7df34e95d184b708ee21043112233f3,/allen/programs/allencell/data/proj0/3c9/cae/71e/262/c92/e7b/e49/ea7/ce2/d70/20/3500001449_100X_20171023_2r-Scene-09-P26-E08_cellImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/c60/960/9ee/562/8d4/71b/249/906/00d/d00/5c/3500001449_100X_20171023_2r-Scene-09-P26-E08_struct_segmentation.tiff,/allen/programs/allencell/data/proj0/ea1/14b/33a/833/667/fcb/146/69d/564/b28/69/3500001449_100X_20171023_2r-Scene-09-P26-E08.czi_nucWholeIndexImageScale.tiff,28,/allen/programs/allencell/data/proj0/ac4/552/82d/30c/300/ebb/f4c/272/e7e/3f0/24/3500001449_100X_20171023_2r-Scene-09-P26-E08_struct_contour.tiff,5,3500001449_100X_20171023_2r-Scene-09-P26-E08.ome.tiff,7521,5b44f100c8ac47b89300c05f0075f7fc,,Actomyosin bundles,80,7,Actomyosin bundles,43,401f220fcb6343d781b9666ab268e68d,3500001449_100X_20171023_2r-Scene-09-P26-E08_struct_segmentation.tiff,1,6,3500001449,,/allen/programs/allencell/data/proj0/68d/68e/ab2/666/1b9/d78/343/cb6/20f/1f2/40/3500001449_100X_20171023_2r-Scene-09-P26-E08.ome.tiff,Actomyosin bundles,AICS-24,Non-muscle myosin heavy chain IIB
Non-muscle myosin heavy chain IIB,3f90d12f72dd4dbe93e8bd6f627bfef3,69.0,4,3500001449_100X_20171023_3-Scene-11-P30-E08.czi_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,3500001449_100X_20171023_3-Scene-11-P30-E08_structImageScaleContourXY.tiff,2,d4cd3443b0d6455fbcf47b1b51bb17d5,MYH10,3500001449_100X_20171023_3-Scene-11-P30-E08_cellImageScaleContourXY.tiff,64760,f1e5482a3bff4341beb6c414e582fa70,Actomyosin bundles,1.3.0,E8,8560191c405e4e1682ee41f0ebdba295,Pipeline 4.1,center,3500001449_100X_20171023_3-Scene-11-P30-E08.czi_cellWholeIndexImageScale.tiff,45106,3,39,/allen/programs/allencell/data/proj0/a70/82f/4e5/c41/eb6/41b/f43/3bf/82a/e54/f1/3500001449_100X_20171023_3-Scene-11-P30-E08_nucImageScaleContourXY.tiff,6,Non-muscle myosin heavy chain IIB,0.29,100.0,Python MYH10 structure segmentation,0.10833333333333332,0.10833333333333332,AICS-24,3500001449_100X_20171023_3-Scene-11-P30-E08_nucImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/605/85b/21a/d1a/d43/f59/34b/073/bef/5e6/e0/3500001449_100X_20171023_3-Scene-11-P30-E08.czi_cellWholeIndexImageScale.tiff,4,5350,10,e05e6bef07334bf59d43d1a21a85b605,/allen/programs/allencell/data/proj0/295/dba/0eb/41f/2ee/168/e4e/405/91c/601/85/3500001449_100X_20171023_3-Scene-11-P30-E08_cellImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/ef3/7bf/f62/bd6/3e8/be9/d4d/72d/12f/90d/3f/3500001449_100X_20171023_3-Scene-11-P30-E08_struct_segmentation.tiff,/allen/programs/allencell/data/proj0/7d5/bb1/b51/7b1/cf4/5fb/645/b0d/443/cd3/d4/3500001449_100X_20171023_3-Scene-11-P30-E08.czi_nucWholeIndexImageScale.tiff,28,/allen/programs/allencell/data/proj0/8ce/d6d/5bc/2f9/3c4/258/e44/544/94f/f83/d0/3500001449_100X_20171023_3-Scene-11-P30-E08_structImageScaleContourXY.tiff,5,3500001449_100X_20171023_3-Scene-11-P30-E08.ome.tiff,7579,d0f8394f544e442583c42f95bcd6d8ce,,Actomyosin bundles,80,7,Actomyosin bundles,43,c64fc70a10df4460a5e63b55e43be625,3500001449_100X_20171023_3-Scene-11-P30-E08_struct_segmentation.tiff,1,6,3500001449,,/allen/programs/allencell/data/proj0/625/3be/5e4/3b5/5e6/60a/f44/10d/70a/4fc/c6/3500001449_100X_20171023_3-Scene-11-P30-E08.ome.tiff,Actomyosin bundles,AICS-24,Non-muscle myosin heavy chain IIB
